"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"329"	"caiC"	"caiC-3"	41134	8	87	140	173	107	125	632	0.426658163265306	"C"	0.00373419471938445	0.00367193141776857	0.00359683256841114	0.00334766582241928	0.00345522668409351	0.00356203502651226	0.345958028483688	0.365872927566209	0.386982465804075	2121.7866802129	561.744497655615	239.123670445537	0
"331"	"caiC"	"caiC-4"	41408	17	213	304	393	257	277	1444	0.60140306122449	"C"	0.00215371093768855	0.00236698404269176	0.00258537946065784	0.00441792636269747	0.00452159726680183	0.00461230148061501	0.659311487868587	0.636845616907668	0.614248786820576	310.232133866448	125.80757756955	65.6345910575858	0
"333"	"caiC"	"caiC-5"	41754	16	214	286	360	241	279	1380	0.822066326530612	"C"	0.00211993093001087	0.00207185719433084	0.00203156259521322	0.00357162140481625	0.00352255127308252	0.0034730744704046	0.594590558403967	0.597763361008092	0.599670190388768	58.361619489977	75.6157607571443	104.273912837593	0
"337"	"caiB#1"	"caiB#1-1"	42093	3	17	46	32	12	12	119	0.00113122171945701	"C"	-0.0333051275341547	-0.0330841136603045	-0.0308784072800234	0.0177111945071297	0.0225602420244487	0.0279817536558679	0.15662439839149	0.238786074236022	0.350371918030742	83.8852323177325	149.465816328615	2803.44840053022	0
"339"	"caiB#1"	"caiB#1-2"	42311	6	190	250	260	190	241	1131	0.247737556561086	"C"	-0.000288442860128503	-0.000460412338193631	-0.000624194779765243	0.00436925923969483	0.00418247885364666	0.00399425874312188	0.95151792368654	0.919295850428968	0.885741808335433	27.388658324005	34.0171369657331	42.6203358257532	0
"341"	"caiB#1"	"caiB#1-3"	42447	11	124	169	213	120	176	802	0.40158371040724	"C"	0.0021257128517781	0.00221972680731495	0.00230509536920058	0.00361115656186519	0.00352214118778163	0.00342609518518492	0.597478543787463	0.573283383778773	0.549259248345342	15.5359039922022	17.4462260158231	19.625879188056	0
"343"	"caiB#1"	"caiB#1-4"	42625	12	274	415	449	336	481	1955	0.602941176470588	"C"	0.0105383155277636	0.0109572493443347	0.0113199632303746	0.00359571876056086	0.00343330043980525	0.00327832170576956	0.060961480922531	0.0496553956523839	0.0408481808312712	1493.46626147354	5815.68237352757	439.492686935196	0
"345"	"caiB#1"	"caiB#1-5"	42803	7	121	101	110	66	96	494	0.804298642533937	"C"	-0.0170180394652411	-0.0205656569496156	-0.0231195068504587	0.0110913460093362	0.0106272193469391	0.00991817248506087	0.22249791243979	0.148409731364714	0.102052419708535	90.1910948769261	197.090600766848	397.757890600551	0
"347"	"caiB#1"	"caiB#2-1"	42890	5	106	88	92	56	78	420	0.902714932126697	"C"	-0.0196846208588108	-0.0235449249870509	-0.0263580093383551	0.010841900057069	0.0104461264074849	0.00982341366479184	0.167051986493081	0.10953813928623	0.0748461958959503	157.540908491502	369.675684422313	800.158084789036	0
"349"	"caiB#2"	"caiB#2-2"	42981	5	41	52	82	37	77	289	1.00565610859729	"C"	0.0105294353104987	0.0122039188695533	0.0133535139111586	0.0104786847196524	0.00977402015848934	0.0089157163293898	0.389004408721247	0.300372245149187	0.231124643431154	16.1425562709348	22.8151902516282	30.4725987923524	0
"357"	"IR39"	"IR39-1"	43309	6	43	56	90	51	101	341	0	"F"	0.0209604789546067	0.0225120581338642	0.0237869142441615	0.00854829101057923	0.00809805772069133	0.00768375145666501	0.0915156982368324	0.0689945427760287	0.0534730652069251	45.6647299387976	106.523959054275	240.538570819135	0
"359"	"caiA"	"caiA-1"	43438	7	69	122	183	101	137	612	0.000875656742556918	"C"	0.0147457902859894	0.0136860310154869	0.0123252457459762	0.00599827680565007	0.00659236306900732	0.00716903848417773	0.0910018910296893	0.129491360642033	0.184063288337285	138.099454526403	32.0062558300031	23.6176852429617	0
"361"	"caiA"	"caiA-2"	43687	8	95	180	192	127	151	745	0.218914185639229	"C"	0.00569057479285229	0.00513032342286639	0.00454637439876532	0.00433174016847327	0.00437701519833132	0.00438981655119873	0.280380222526883	0.32576579326354	0.376516689271125	235.69650505321	287.182996661361	416.657220544156	0
"365"	"caiA"	"caiA-4"	44125	9	141	221	235	174	205	976	0.602451838879159	"C"	0.00449071081772399	0.00458826232832178	0.0046787320015771	0.00282214481577336	0.00288595802224832	0.00295344684113068	0.209788925216868	0.21008809560053	0.211325857731175	217.440298512575	826.983214765945	31137.4445437396	0
"369"	"caiT"	"caiT-1"	44639	10	67	95	115	73	92	442	0.0191545574636724	"C"	0.00234260462534949	0.00230301065082131	0.00226331671397733	0.00171460901528549	0.00167766320840729	0.0016412993003101	0.265255057636063	0.263449476901512	0.261728004812228	18.9847882249369	18.0498534286251	17.0576807880773	0
"371"	"caiT"	"caiT-2"	44964	11	244	327	326	243	308	1448	0.233817701453104	"C"	-0.000759656869045227	-0.000903971039418817	-0.00103902951246168	0.00468138625468701	0.00441832668857478	0.00416273796728851	0.881405722040528	0.850982263758516	0.819009689248301	47.7982825762917	39.6200345876846	36.1162360763826	0
"373"	"caiT"	"caiT-3"	45217	18	339	426	462	357	358	1942	0.400924702774108	"C"	-0.00435983445481428	-0.00415500558007307	-0.00388896925701963	0.00581854607393895	0.00590106263674334	0.00592832139298775	0.508079782279056	0.532097456175328	0.558647907857955	8.01492607836523	9.89171104571027	12.7083264857264	0
"375"	"caiT"	"caiT-4"	45538	14	189	311	416	235	255	1406	0.612945838837517	"C"	0.00170649341082496	0.0017946438536626	0.00185673145937805	0.00630054702340992	0.00670592799381925	0.00711234001150862	0.804073846602265	0.80633608166001	0.810943273030232	1260.11127605614	226.422166424018	79.2207825868804	0
"377"	"caiT"	"caiT-5"	45827	14	200	231	215	169	156	971	0.803830911492734	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"379"	"IR41"	"IR41-2"	46254	2	21	8	7	1	1	38	0.273305084745763	"F"	-0.126897865174267	-0.13400401963966	-0.139299281443949	0.0168636524216022	0.0164500329042948	0.0183112978480837	0.00486428051057847	0.00386852111956024	0.00471415648146714	7.27789845740084	128.886816178554	49747.7251393887	0
"391"	"fixA"	"fixA-4"	47063	5	47	58	59	47	80	291	0.603896103896104	"F"	0.00943922314458634	0.0104213283817717	0.0111166292514967	0.00982848201823317	0.00911163229238557	0.00839312297369374	0.407705206642763	0.335726122709073	0.277199966121759	89.0804326491529	50.1238063679886	54.9380521842721	0
"397"	"fixB"	"fixB-1"	47384	3	32	34	46	31	36	179	0.00106269925611052	"F"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"403"	"fixB"	"fixB-4"	48109	3	331	562	757	386	375	2411	0.771519659936238	"F"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"409"	"fixC"	"fixC-1"	48376	10	97	109	128	82	119	535	0.000777604976671851	"F"	-0.00156225533165956	-0.00220100541724311	-0.0027447188830361	0.00651812391680424	0.00629722859725433	0.00602554174871611	0.82602207510485	0.749795284881334	0.679687308181661	91.2826609096897	101.489783129083	114.509539733563	0
"411"	"fixC"	"fixC-2"	48681	6	55	69	66	26	43	259	0.237947122861586	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"415"	"fixC"	"fixC-4"	49215	6	42	63	77	55	75	312	0.653188180404355	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"417"	"fixC"	"fixC-5"	49418	8	190	212	292	180	174	1048	0.81104199066874	"F"	-0.00851130388113823	-0.00837528698779915	-0.00814402854902914	0.00716484336476547	0.00697882666147418	0.00669587387022645	0.320340709252348	0.316228695090617	0.310847792870141	12.3011596831294	9.49321262671131	9.36293051177645	0
"423"	"yaaU"	"yaaU-1"	50043	8	114	120	177	126	129	666	0.0308039068369647	"F"	0.000975456315402538	0.000318764117560971	-0.00012076431741197	0.00884512539440574	0.00833581831930923	0.0077838417778105	0.919149585603453	0.971898494356821	0.98859564065516	160.183078826406	770.084867108738	43338.6088670516	0
"425"	"yaaU"	"yaaU-2"	50270	10	78	110	134	88	104	514	0.201352366641623	"F"	0.00205852067921878	0.00206450844139881	0.00207148103186317	0.00248859746687165	0.00248705844476089	0.00248576404050788	0.468788618130576	0.467367505619862	0.465796042881501	32.3265483595515	36.5051047697458	41.6369877325326	0
"427"	"yaaU"	"yaaU-3"	50600	8	82	92	87	54	72	387	0.449286250939143	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"429"	"yaaU"	"yaaU-4"	50877	9	51	90	83	73	85	382	0.657400450788881	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"431"	"yaaU"	"yaaU-5"	51073	20	216	277	407	258	288	1446	0.80465815176559	"F"	0.00427706874941394	0.00410220522827733	0.00392597988790786	0.00598457219133219	0.00589569204629564	0.00580027872786864	0.5263988515303	0.536613781938702	0.547012253157039	6.16564234460748	5.8305570865019	15.1200374258487	0
"435"	"IR45"	"IR45-3"	51379	5	49	87	96	63	70	365	0.424528301886792	"F"	0.00282469077447889	0.00268661864277475	0.00254443662103866	0.0043216369460318	0.00438763802623071	0.00443702560235108	0.559988628556433	0.583615898962944	0.606503527713216	59.1357323386214	59.196316317976	63.672608207745	0
"439"	"IR45"	"IR45-5"	51423	5	29	12	34	23	28	126	0.839622641509434	"F"	0.00449569828207374	-0.00697980890019885	-0.0114454327075345	0.0269148833442137	0.0180712781872844	0.0111976899198829	0.877967478302706	0.725084862230631	0.381954652720259	389.777129111119	1537.21486389288	796.948967916215	0
"449"	"kefF"	"kefF-5"	51887	5	131	148	154	143	123	699	0.841509433962264	"F"	-0.00585610815057436	-0.00518086746771501	-0.00423846865359745	0.0101200873572217	0.0102902835103369	0.0101898869579961	0.603400716043964	0.649275693464553	0.70541151995092	6.19388631568193	9.61617184231295	17.5833815502915	0
"451"	"kefC"	"kefC-1"	51969	11	134	151	183	136	162	766	0.00268528464017186	"F"	0.000697553524615924	-1.65107630952956e-06	-0.000610454223039479	0.00658009581488409	0.00626713673039551	0.00591453026988217	0.922265729868348	0.999806336640775	0.924306899763268	68.208274468198	107.965409530231	189.766920488287	0
"453"	"kefC"	"kefC-2"	52520	5	22	33	38	28	32	153	0.298603651987111	"F"	0.00559594007889329	0.00574238004220543	0.00588366595496315	0.00317899225036414	0.00333623660204823	0.00350026745501087	0.176584576054262	0.183694013178799	0.191369857085825	32.0568608278145	32.9132774183354	33.3354276870043	0
"455"	"kefC"	"kefC-3"	52714	8	60	76	96	76	92	400	0.402792696025779	"F"	0.00950326022772825	0.00941553369196935	0.00927841686074398	0.00581381324467519	0.00558009925627091	0.00538074585608273	0.200645432180712	0.190122379755674	0.183107248666101	211.92575160848	43.7790283801272	24.7838904122984	0
"459"	"kefC"	"kefC-5"	53470	20	228	341	375	272	310	1526	0.808807733619764	"F"	0.00263808187814843	0.00278302061056719	0.00293100060296941	0.00290701750813852	0.00300593352360292	0.00310408213812429	0.431050572617341	0.422816359491554	0.414707030058565	52.0338551835351	49.3274490587164	46.3279266229106	0
"461"	"IR46"	"IR46-1"	53841	2	10	10	9	5	9	43	0.0736842105263158	"F"	-0.0171082158843274	-0.0183093887346408	-0.0190668045036999	0.0119917895520587	0.0110171120102597	0.0100633951773405	0.24894458873401	0.19511771946365	0.154441228769496	65.5402338977826	45.7820735883367	58.7248053235529	0
"465"	"apaH"	"apaH-1"	54576	9	72	58	61	35	24	250	0.00118764845605701	"C"	-0.0442703716208458	-0.0444010021766367	-0.0452371661824338	0.00915005895468528	0.00896271151778524	0.00884520312744253	0.0168400106694705	0.0157873454995155	0.0144658711196689	614.341749613099	14915.7991612724	3286.08741287905	0
"467"	"apaH"	"apaH-2"	54834	3	30	26	22	15	16	109	0.307600950118765	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"469"	"apaH"	"apaH-3"	54955	6	61	57	44	13	33	208	0.451306413301663	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"473"	"apaH"	"apaH-5"	55253	4	22	20	6	4	3	55	0.805225653206651	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"487"	"ksgA"	"ksgA-3"	56238	5	41	38	15	20	12	126	0.528623629719854	"C"	-0.0502320440513382	-0.0508037060116023	-0.048359784647218	0.0221622308408892	0.0168997587283218	0.0129844811090761	0.108268049266991	0.0573858553564715	0.0337039884423407	10607.4395387326	123.133862228499	76.92442313041	0
"489"	"ksgA"	"ksgA-5"	56541	2	10	23	3	0	0	36	0.89768574908648	"C"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"499"	"IR51"	"IR51-3"	61443	4	58	73	92	58	69	350	0.545454545454545	"F"	-0.00156015272647596	-0.00180074201447982	-0.00201766437898107	0.00366557417070033	0.00354657459580649	0.00341855224810545	0.699070389296578	0.646610758617686	0.596558263774477	60.3231794755576	78.8060426115983	104.446417172274	0
"501"	"IR51"	"IR51-4"	61458	4	20	52	47	29	49	197	0.604743083003953	"F"	0.0154095047526517	0.0131623475964336	0.0108655739193405	0.00974799747096651	0.00997043825863018	0.00979263119343148	0.212062472304024	0.278477853870311	0.348130142889696	582.404244512656	97.6868486492724	67.7103181483593	0
"503"	"IR51"	"IR51-5"	61512	6	114	239	256	167	217	993	0.818181818181818	"F"	0.0110447520030473	0.00978726503591683	0.00851006824477026	0.00523712888257314	0.00521132442219384	0.00508641498610781	0.125494327812372	0.156993479417365	0.192901567431392	50508.8763081101	132400.745121511	573335.06687108	0
"507"	"djlA"	"djlA-2"	61752	5	36	63	77	62	55	293	0.23680981595092	"F"	0.00943055565758701	0.0103988213565171	0.0114989699061262	0.00862292274826784	0.00951952401795383	0.0104072779146569	0.354057169688306	0.354543484539715	0.349859953052283	11014.3908782821	2240.30557134528	495899.375209345	0
"509"	"djlA"	"djlA-3"	61950	4	73	100	97	85	77	432	0.479754601226994	"F"	-0.00412375327010425	-0.00308772191039239	-0.00191002912650957	0.00772871961091641	0.00796995942737991	0.00808134200217218	0.630645451423946	0.724296347518976	0.828378797021698	65.753863920168	58.8684008766626	59.4118983915272	0
"513"	"djlA"	"djlA-5"	62236	5	34	53	71	39	66	263	0.830674846625767	"F"	0.0121806880726486	0.0127795940198829	0.0132923257705071	0.00481913676757876	0.0048006102883532	0.00475002977147986	0.0856065403671275	0.0762034636146637	0.0679449306925838	29.9920174565855	38.8501747802934	50.2742295450942	0
"515"	"IR52"	"IR52-1"	62395	2	20	35	27	15	20	117	0.173913043478261	"F"	-0.0157884178378043	-0.0161209272698862	-0.0162082346657509	0.00676239509212365	0.00730076562665673	0.00797771954297818	0.101707788348007	0.114302487271531	0.135124002957566	14.5990852405989	20.9859076707086	26.5727239150867	0
"517"	"rluA"	"rluA-1"	62494	11	172	239	335	215	330	1291	0.00455235204855842	"C"	0.0147418437986096	0.0150074976256847	0.0152436135115554	0.0041556914884465	0.00389087206742284	0.00367216868545391	0.0381618088394147	0.0307927724071202	0.0254065299738119	87.4412764825521	87.5820442234484	83.4114859246051	0
"519"	"rluA"	"rluA-2"	62649	5	61	134	87	73	81	436	0.239757207890744	"C"	-0.00351508682972349	-0.00499372663913676	-0.00661028914783493	0.0109160937066532	0.0114571941012455	0.0118479116620436	0.768579169325067	0.692396564117916	0.615823074445806	22.0085322015644	25.877013555734	78.351245908163	0
"521"	"rluA"	"rluA-3"	62864	2	13	9	25	6	3	56	0.566009104704097	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"525"	"rluA"	"rluA-5"	63081	5	92	138	183	133	128	674	0.895295902883156	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"527"	"hepA"	"hepA-1"	63163	15	229	259	235	149	164	1036	0.000344115622849277	"C"	-0.0217595810714745	-0.0229059923671139	-0.0239443503660747	0.00426488751603707	0.00418362539520524	0.00410463243119106	0.0145619102579395	0.0119795076746475	0.0100356930542567	26.7077852342074	33.4170544382435	39.101198585858	0
"529"	"hepA"	"hepA-2"	63833	21	289	1098	308	188	155	2038	0.230901582931865	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"531"	"hepA"	"hepA-3"	64360	22	338	425	434	234	216	1647	0.412250516173434	"C"	-0.0257268754802667	-0.0245520757949605	-0.0235031329973404	0.00348509688355997	0.00324083842486288	0.00295485288335804	0.00514022929234855	0.0047707481478143	0.00414500564946427	91.6255129025635	68.1631518176406	38.203604020369	0
"533"	"hepA"	"hepA-4"	64982	9	391	363	376	198	243	1571	0.626290433585685	"C"	-0.0269646485267101	-0.0295730734042929	-0.0318767861869992	0.00639865646393621	0.00647028512333582	0.00646905666998482	0.0244141866321204	0.0196494620563498	0.0160197255964903	126.40452073389	256.770637338428	1482.15087970378	0
"535"	"hepA"	"hepA-5"	65528	30	463	506	503	331	361	2164	0.81417756366139	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"537"	"IR54"	"IR54-1"	66070	6	123	138	134	66	61	522	0.00613496932515337	"F"	-0.0355487395368516	-0.0348551468735402	-0.0343506295031955	0.0024134285371289	0.00229165723672996	0.00220943456880312	0.000678799947091403	0.000617165188625163	0.000578201852203141	39.6809326498457	1900.49465755778	3.65001777073857	0
"539"	"IR54"	"IR54-2"	66105	4	28	52	41	20	19	160	0.220858895705521	"F"	-0.0289904471357616	-0.0274429197294058	-0.0251767564381305	0.00890379793381249	0.0105346706856794	0.0124947025940132	0.0472756331048908	0.0800288072913847	0.137318669432416	36988.0350616854	337.471828121691	13021.3037148825	0
"541"	"IR54"	"IR54-3"	66139	2	20	47	24	21	23	135	0.429447852760736	"F"	-0.0107714302513124	-0.0131698001785506	-0.0153158522987665	0.0145847365118628	0.0155596985013529	0.0164969013239438	0.513716735980441	0.459499584570501	0.421676946282517	199108.315177108	174.349120355984	8011.15213877402	0
"547"	"polB"	"polB-2"	66737	10	121	146	190	121	122	700	0.214376860910251	"C"	-0.00592596720758143	-0.00573594485568815	-0.0055016442197686	0.00569681437283158	0.00561396724556892	0.00547906231320892	0.374701642546553	0.382115203697522	0.389301505653872	20.1377040541725	17.9107305297331	16.5345048997214	0
"549"	"polB"	"polB-3"	67236	13	137	170	211	131	179	828	0.42662696724798	"C"	0.000781256834982637	0.000498157481817557	0.000243893392112762	0.00410333077456579	0.00394801767028458	0.00378703145196562	0.861154436356551	0.907571668467299	0.952701143953712	5966.79400699235	1596.05145916055	805.5046029655	0
"551"	"polB"	"polB-4"	67682	14	178	256	279	214	236	1163	0.616333475116971	"C"	0.00254860092544801	0.00277798890181221	0.0030129425873952	0.00408130635115968	0.00420332801663201	0.00432006114019129	0.576594569721725	0.555895954532776	0.53572410572516	13.1922361042696	15.3649394799041	17.939153334028	0
"553"	"polB"	"polB-5"	68116	21	133	167	191	114	172	777	0.80093577201191	"C"	-0.0013407025023676	-0.00137973573874284	-0.00141447102925898	0.00495431480082081	0.00484439649337626	0.00471350627485025	0.804238699392363	0.794318703920608	0.78370167659177	80.2668178215161	78.8326805539924	80.5790838668031	0
"555"	"IR55"	"IR55"	68616	3	17	16	11	7	20	71	0.424657534246575	"F"	-0.0111557008320264	-0.00841722652219902	-0.00649664488958552	0.0234870305041986	0.0193757369036903	0.0149936097587129	0.667243646458699	0.693332183221456	0.694065531387112	944.248593829488	159.644952349886	223.250915576124	0
"557"	"araD"	"araD-1"	68669	13	187	267	302	178	200	1134	0.0143884892086331	"C"	-0.0072853423186255	-0.00705345366721477	-0.00681844537528309	0.00209961663462506	0.00209379681935658	0.00208336469510256	0.0403509210743232	0.0434513543541281	0.0466782015745065	45.4828042106533	39.3999188320161	33.5572450813356	0
"561"	"araD"	"araD-3"	68987	3	12	42	29	11	6	100	0.471942446043165	"C"	-0.0433732277439516	-0.036890933900428	-0.0327281582141632	0.0276149184205196	0.0337638072103871	0.0384101475934267	0.214294484585752	0.354449457825263	0.456792486232813	151.455284484594	89.876527159168	872.81875877172	0
"563"	"araD"	"araD-4"	69179	3	26	24	15	10	10	85	0.748201438848921	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
